epoch,loss,accuracy,f1score,val_loss,val_accuracy,val_f1score,lr
87,0.01101026963442564,0.9955904483795166,0.9881494045257568,0.06413955986499786,0.9818391799926758,0.9549813270568848,3.3613993e-05
88,0.011043168604373932,0.9955509305000305,0.9882819056510925,0.06566185504198074,0.981834352016449,0.9551235437393188,3.3613993e-05
89,0.010979762300848961,0.9955530166625977,0.9883723258972168,0.06425187736749649,0.9817761182785034,0.9549739956855774,3.3613993e-05
90,0.010824634693562984,0.9956528544425964,0.988524854183197,0.065292589366436,0.9816838502883911,0.9546465873718262,3.3613993e-05
91,0.009839545004069805,0.9960771799087524,0.9896407127380371,0.06561126559972763,0.9818974137306213,0.9549590349197388,2.3529796e-05
92,0.009731530211865902,0.9961520433425903,0.9895215034484863,0.06686465442180634,0.9818828701972961,0.9552988409996033,2.3529796e-05
93,0.009713822975754738,0.9961021542549133,0.9896861910820007,0.06660475581884384,0.982086718082428,0.9555124044418335,2.3529796e-05
94,0.009621389210224152,0.9962852001190186,0.9902207255363464,0.06802385300397873,0.9818391799926758,0.9551299214363098,2.3529796e-05
95,0.009336608462035656,0.9963350892066956,0.9903889894485474,0.06833964586257935,0.9820090532302856,0.9554508328437805,2.3529796e-05
96,0.009002507664263248,0.9964578151702881,0.9904624819755554,0.06897245347499847,0.981834352016449,0.9551148414611816,1.6470856e-05
97,0.00875311903655529,0.9965805411338806,0.9909077882766724,0.06919785588979721,0.9819168448448181,0.9551482200622559,1.6470856e-05
98,0.009238438680768013,0.9964141249656677,0.9902916550636292,0.06979548186063766,0.9816110730171204,0.9544744491577148,1.6470856e-05
99,0.008811872452497482,0.9964723587036133,0.9904165863990784,0.06951191276311874,0.9820624589920044,0.9555966258049011,1.6470856e-05
100,0.008468416519463062,0.9967573285102844,0.991034209728241,0.0706694945693016,0.981819748878479,0.9549781680107117,1.6470856e-05
101,0.008585711941123009,0.9966824650764465,0.9909570813179016,0.07047611474990845,0.9820284843444824,0.9554497003555298,1.15296e-05
102,0.008211983367800713,0.9968509078025818,0.9916326403617859,0.07025425136089325,0.9821255207061768,0.9555800557136536,1.15296e-05
103,0.008191891945898533,0.9968904256820679,0.99155193567276,0.070472851395607,0.9819701910018921,0.9554065465927124,1.15296e-05
104,0.007974909618496895,0.9969778060913086,0.9917577505111694,0.07104276865720749,0.9819265604019165,0.9552424550056458,1.15296e-05
105,0.007994974963366985,0.9968571662902832,0.9914194345474243,0.07123549282550812,0.9819313883781433,0.9552105665206909,1.15296e-05
106,0.007816347293555737,0.9969965219497681,0.991605818271637,0.07152809202671051,0.9819265604019165,0.9552128911018372,8.07072e-06
107,0.007615243550390005,0.9970422983169556,0.9919764995574951,0.07264108210802078,0.9818634390830994,0.9550761580467224,8.07072e-06
108,0.007681276183575392,0.9970277547836304,0.9917669296264648,0.07263542711734772,0.9818828701972961,0.955237090587616,8.07072e-06
109,0.007805733010172844,0.9969736337661743,0.9918835163116455,0.07291585206985474,0.9818488955497742,0.955215334892273,8.07072e-06
110,0.007497054524719715,0.9971337914466858,0.9919956922531128,0.07277902215719223,0.9819023013114929,0.955299973487854,8.07072e-06
111,0.007457546424120665,0.9971545934677124,0.9920494556427002,0.07286009192466736,0.9819362759590149,0.9552631378173828,5.6495037e-06
112,0.007412423845380545,0.9971545934677124,0.9923677444458008,0.07303053885698318,0.9818974137306213,0.9551178216934204,5.6495037e-06
113,0.007213668432086706,0.9972190856933594,0.9922676682472229,0.07331772893667221,0.9819119572639465,0.9552035927772522,5.6495037e-06
114,0.007364080287516117,0.9971067905426025,0.991810142993927,0.07342948019504547,0.9819945096969604,0.9554781317710876,5.6495037e-06
115,0.007333747111260891,0.997162938117981,0.9923261404037476,0.07417093217372894,0.9819459319114685,0.9552863836288452,5.6495037e-06
116,0.007337181828916073,0.9971545934677124,0.9920492172241211,0.07347836345434189,0.9820090532302856,0.9555660486221313,3.9546526e-06
117,0.007139996625483036,0.997252345085144,0.9925888776779175,0.07382109016180038,0.9818828701972961,0.9552457332611084,3.9546526e-06
118,0.007086472120136023,0.9972482323646545,0.9924337267875671,0.07431668043136597,0.9818731546401978,0.9551001787185669,3.9546526e-06
119,0.00693113449960947,0.9973855018615723,0.9926226735115051,0.0741698294878006,0.9818974137306213,0.9552361369132996,3.9546526e-06
120,0.00703406659886241,0.997393786907196,0.992789626121521,0.07419830560684204,0.9820818305015564,0.9557179808616638,3.9546526e-06
121,0.00697402423247695,0.997343897819519,0.9925346970558167,0.07470402866601944,0.9818779826164246,0.9552747011184692,2.7682568e-06
122,0.007001163903623819,0.9972253441810608,0.9921974539756775,0.0744905173778534,0.9820430278778076,0.9555838704109192,2.7682568e-06
123,0.007093880791217089,0.9972544312477112,0.9924246072769165,0.07433827221393585,0.9821012616157532,0.9557492733001709,2.7682568e-06
124,0.006936319638043642,0.9973500967025757,0.9925704002380371,0.07438485324382782,0.98212069272995,0.9557620882987976,2.7682568e-06
125,0.006839865352958441,0.9973418116569519,0.992782711982727,0.07437415421009064,0.9820964336395264,0.9556472897529602,2.7682568e-06
126,0.007024747785180807,0.9972794055938721,0.9927645325660706,0.07462438941001892,0.9820624589920044,0.9556030035018921,2.7682568e-06
127,0.006937327329069376,0.9972918629646301,0.9925474524497986,0.0746135339140892,0.982086718082428,0.9556425213813782,2.7682568e-06
128,0.0069375247694551945,0.9973626136779785,0.9926734566688538,0.07497547566890717,0.9820138812065125,0.9555061459541321,2.7682568e-06
129,0.006800444331020117,0.9973750710487366,0.9926196336746216,0.07490372657775879,0.9819411039352417,0.955368161201477,1.9377796e-06
130,0.007054571527987719,0.9972960352897644,0.9924730062484741,0.07483958452939987,0.9819313883781433,0.9553146958351135,1.9377796e-06
131,0.0070089721120893955,0.9973064661026001,0.9924435615539551,0.07504735141992569,0.9819411039352417,0.9553157687187195,1.9377796e-06
132,0.006880608387291431,0.9973875880241394,0.9926765561103821,0.07518792897462845,0.9819168448448181,0.9552910923957825,1.9377796e-06
133,0.006822742521762848,0.9974187612533569,0.9929413199424744,0.07505739480257034,0.9819653630256653,0.9554060697555542,1.9377796e-06
134,0.006698895711451769,0.9974998831748962,0.9928597807884216,0.07524272799491882,0.982052743434906,0.9556589722633362,1.3564458e-06
135,0.006988112349063158,0.9973521828651428,0.9929614663124084,0.074915811419487,0.9820090532302856,0.9554502367973328,1.3564458e-06
136,0.006985018961131573,0.9973563551902771,0.9927286505699158,0.0751911997795105,0.9821449518203735,0.9558134078979492,1.3564458e-06
137,0.006900664884597063,0.9973230957984924,0.9925088286399841,0.07513276487588882,0.9820235967636108,0.9555526971817017,1.3564458e-06
138,0.006701041013002396,0.9975165128707886,0.9929671287536621,0.07527901232242584,0.9820090532302856,0.9555405974388123,1.3564458e-06
139,0.006893607787787914,0.9973834156990051,0.9926109910011292,0.07544111460447311,0.9819605350494385,0.9554597735404968,1e-06
140,0.006591027602553368,0.9974541068077087,0.9928867816925049,0.07527178525924683,0.9820624589920044,0.9555429816246033,1e-06
141,0.006941244006156921,0.997445821762085,0.9930049180984497,0.07512352615594864,0.9819701910018921,0.9553433060646057,1e-06
142,0.006668380927294493,0.9974187612533569,0.9927588701248169,0.07540671527385712,0.9820575714111328,0.955592155456543,1e-06
143,0.00671174842864275,0.9974624514579773,0.9929299354553223,0.07548070698976517,0.9820235967636108,0.9555549025535583,1e-06
144,0.006768892519176006,0.9974125027656555,0.9928009510040283,0.07545598596334457,0.9819993376731873,0.9554504156112671,1e-06
145,0.0066642165184021,0.9974042177200317,0.9925854802131653,0.07558470219373703,0.9819896221160889,0.9554494619369507,1e-06
146,0.006737516727298498,0.9973855018615723,0.9925897121429443,0.07553242892026901,0.9819701910018921,0.9554513692855835,1e-06
147,0.006616630591452122,0.997535228729248,0.9931950569152832,0.07550503313541412,0.982086718082428,0.9556624293327332,1e-06
148,0.006549634970724583,0.997445821762085,0.9927542805671692,0.07556737959384918,0.9819799065589905,0.9554028511047363,1e-06
149,0.00673593720421195,0.9973792433738708,0.9925359487533569,0.07577547430992126,0.9820041656494141,0.9554266929626465,1e-06
150,0.006803770083934069,0.9973500967025757,0.9927513599395752,0.0755973756313324,0.982038140296936,0.9554532766342163,1e-06
151,0.0066073923371732235,0.9974769949913025,0.9929731488227844,0.07565770298242569,0.9820333123207092,0.9554943442344666,1e-06
152,0.006575444713234901,0.9974790811538696,0.9933074116706848,0.0756625384092331,0.9819750785827637,0.9553527235984802,1e-06
153,0.006702984217554331,0.9974520206451416,0.9930468201637268,0.07594005018472672,0.9819411039352417,0.9553135633468628,1e-06
154,0.006541210226714611,0.9975206851959229,0.9931857585906982,0.07580054551362991,0.9819508194923401,0.9553287029266357,1e-06
155,0.006576158106327057,0.9974749088287354,0.9927732944488525,0.07620939612388611,0.9818974137306213,0.9552059769630432,1e-06
156,0.0067884172312915325,0.9974104166030884,0.9927621483802795,0.07597004622220993,0.982018768787384,0.955504298210144,1e-06
157,0.0068040881305933,0.9973834156990051,0.9927003979682922,0.07591558247804642,0.9820041656494141,0.9554501175880432,1e-06
158,0.006612665019929409,0.9974520206451416,0.993157684803009,0.07587529718875885,0.9820624589920044,0.955556333065033,1e-06
159,0.006522682029753923,0.9974811673164368,0.9930749535560608,0.07587627321481705,0.9820284843444824,0.9554762244224548,1e-06
160,0.0066382079385221004,0.9974687099456787,0.9928895831108093,0.07607907056808472,0.9819847941398621,0.955386757850647,1e-06
161,0.006626684684306383,0.9974707365036011,0.992914080619812,0.07610338926315308,0.9819701910018921,0.9553796052932739,1e-06
162,0.006617512088268995,0.9975040555000305,0.9931784272193909,0.07617016136646271,0.9819023013114929,0.9552687406539917,1e-06
163,0.006771683692932129,0.9974166750907898,0.9927644729614258,0.07606913894414902,0.9819847941398621,0.955345869064331,1e-06
164,0.006694416049867868,0.9974145889282227,0.992608368396759,0.07627508789300919,0.9819168448448181,0.9552127122879028,1e-06
165,0.006650304887443781,0.9974395632743835,0.9929556846618652,0.07602481544017792,0.982018768787384,0.9554365873336792,1e-06
166,0.006645664107054472,0.9975144267082214,0.9931572079658508,0.07592422515153885,0.9819362759590149,0.9552571177482605,1e-06
167,0.006706732790917158,0.9974187612533569,0.9928306341171265,0.0762421190738678,0.981887698173523,0.9551910161972046,1e-06
168,0.00661116000264883,0.9974561929702759,0.9930828213691711,0.07622994482517242,0.9819508194923401,0.9552913904190063,1e-06
169,0.0065059117041528225,0.9975206851959229,0.9928143620491028,0.07642310857772827,0.9818440079689026,0.9550495743751526,1e-06
170,0.0066210003569722176,0.9975289702415466,0.9930580854415894,0.0763784721493721,0.9819508194923401,0.9553278088569641,1e-06
171,0.0066062891855835915,0.9975144267082214,0.9933106899261475,0.07631319761276245,0.9819362759590149,0.9552550315856934,1e-06
172,0.006802990101277828,0.99735426902771,0.9925268292427063,0.07637421041727066,0.9819605350494385,0.9553442001342773,1e-06
173,0.006706509739160538,0.9974561929702759,0.992866575717926,0.07636944204568863,0.9819508194923401,0.9552876353263855,1e-06
174,0.006539384368807077,0.9974915385246277,0.9930847883224487,0.07661609351634979,0.9819265604019165,0.9552816152572632,1e-06
175,0.006574814673513174,0.9974541068077087,0.9930469393730164,0.07650094479322433,0.9819750785827637,0.9553682208061218,1e-06
176,0.00655780453234911,0.997495710849762,0.9931759238243103,0.07660676538944244,0.9819168448448181,0.9552673697471619,1e-06
177,0.006463715340942144,0.997535228729248,0.9930368065834045,0.07641434669494629,0.982052743434906,0.9555593729019165,1e-06
178,0.006622976623475552,0.9974561929702759,0.9929772615432739,0.07635805010795593,0.9820041656494141,0.9554116725921631,1e-06
179,0.006406172178685665,0.9975851774215698,0.9933603405952454,0.07642801105976105,0.9820478558540344,0.9555674195289612,1e-06
180,0.006557755172252655,0.997458279132843,0.9928319454193115,0.0765710324048996,0.9819362759590149,0.9552788734436035,1e-06
181,0.0065751224756240845,0.9974707365036011,0.9930722713470459,0.07642407715320587,0.9819556474685669,0.9553282260894775,1e-06
182,0.006595124956220388,0.9974666237831116,0.9927278757095337,0.07640518248081207,0.9820478558540344,0.9555577039718628,1e-06
183,0.006467556115239859,0.9975123405456543,0.9929968118667603,0.07667942345142365,0.9819605350494385,0.9553748369216919,1e-06
184,0.006554895546287298,0.9975040555000305,0.9929552674293518,0.07673010230064392,0.9819023013114929,0.9552249312400818,1e-06
185,0.006509534083306789,0.9974936246871948,0.9930341243743896,0.0767240896821022,0.9819945096969604,0.9554785490036011,1e-06
186,0.006581960245966911,0.997495710849762,0.992868959903717,0.07677584886550903,0.9819508194923401,0.9553619623184204,1e-06
